date,daily_return
2000-10-02,-0.00019495624296930866
2000-10-03,-0.00682578809750394
2000-10-04,0.005495008622973145
2000-10-05,0.0013656262308240105
2000-10-06,-0.019183329360550158
2000-10-09,-0.004951921445981095
2000-10-10,-0.010763632361505893
2000-10-11,-0.016303582750874755
2000-10-12,-0.02584045512110669
2000-10-13,0.03283640742377901
2000-10-16,0.0003273812619367224
2000-10-17,-0.01809497745525861
2000-10-18,-0.0058244404405869265
2000-10-19,0.034153361859011896
2000-10-20,0.005865740397982498
2000-10-23,-0.0008235903082565529
2000-10-24,0.001682213178921447
2000-10-25,-0.024054449199316687
2000-10-26,-0.0003371386620443132
2000-10-27,0.011035028060664311
2000-10-30,0.013735586682098207
2000-10-31,0.021740133035877476
2000-11-01,-0.005739155817162053
2000-11-02,0.004983253778122986
2000-11-03,-0.0011418559823153857
2000-11-06,0.0038476655269594883
2000-11-07,-0.00022342150477599917
2000-11-08,-0.015902322423898215
2000-11-09,-0.006506714376939785
2000-11-10,-0.02470013662903212
2000-11-13,-0.01083460772864791
2000-11-14,0.02318136570591192
2000-11-15,0.004948225879737868
2000-11-16,-0.012664390190450861
2000-11-17,-0.0033576006531063148
2000-11-20,-0.01852217322376188
2000-11-21,0.0035167569862350804
2000-11-22,-0.01872167427473288
2000-11-24,0.014571644470684243
2000-11-27,0.0053516641385395495
2000-11-28,-0.009593904031944647
2000-11-29,0.0043615037272983605
2000-11-30,-0.02031031130031256
2000-12-01,0.00021293546845558802
2000-12-04,0.007378255132535632
2000-12-05,0.038183337202680155
2000-12-06,-0.018387672115670557
2000-12-07,-0.005870059698293582
2000-12-08,0.019415054389011633
2000-12-11,0.007497925487985166
2000-12-12,-0.006556658664756471
2000-12-13,-0.008194382562943504
2000-12-14,-0.014113896457878423
2000-12-15,-0.021696411279964054
2000-12-18,0.008038303521842073
2000-12-19,-0.013042648854882348
2000-12-20,-0.03179612679193636
2000-12-21,0.007969797433423938
2000-12-22,0.02409435072348548
2000-12-26,0.0070503894398156386
2000-12-27,0.01038551801890451
2000-12-28,0.0039802141273019296
2000-12-29,-0.01050297197343172
2001-01-02,-0.028432334521416403
2001-01-03,0.04888407020840131
2001-01-04,-0.010608546388114074
2001-01-05,-0.02659283806587432
2001-01-08,-0.0019196526391590284
2001-01-09,0.0038049412487950597
2001-01-10,0.00954072765251826
2001-01-11,0.01026483635719767
2001-01-12,-0.006252376353325711
2001-01-16,0.006124301133249056
2001-01-17,0.0021233583977827188
2001-01-18,0.013819390779688844
2001-01-19,-0.004036364104246305
2001-01-22,0.0002681015738275837
2001-01-23,0.012947319312044342
2001-01-24,0.002862720279423331
2001-01-25,-0.0049893659014614644
2001-01-26,-0.001887629230125118
2001-01-29,0.0067817000552319595
2001-01-30,0.006983436422109727
2001-01-31,-0.0056355648072863385
2001-02-01,0.005446274059599507
2001-02-02,-0.01762846191144751
2001-02-05,0.003580241741748479
2001-02-06,-0.0015148687589011335
2001-02-07,-0.00844369052364719
2001-02-08,-0.006254170660763812
2001-02-09,-0.01342526596679741
2001-02-12,0.011757894931235194
2001-02-13,-0.008689772585958535
2001-02-14,-0.0021861950632109965
2001-02-15,0.008090730929249642
2001-02-16,-0.019086287083199486
2001-02-20,-0.017508953990654743
2001-02-21,-0.018680859586076647
2001-02-22,-0.0019537369511636415
2001-02-23,-0.005570924750844155
2001-02-26,0.017338769191571488
2001-02-27,-0.007689396127662075
2001-02-28,-0.014412471713944133
2001-03-01,0.0010398636283404812
2001-03-02,-0.005695982258483536
2001-03-05,0.005841032455202131
2001-03-06,0.009931120882614958
2001-03-07,0.006431629893613799
2001-03-08,0.002255951040818529
2001-03-09,-0.025075725323942803
2001-03-12,-0.044140782944437726
2001-03-13,0.014719630139540335
2001-03-14,-0.026181893093709756
2001-03-15,0.005854125517359441
2001-03-16,-0.019819182794657754
2001-03-19,0.017473135776606016
2001-03-20,-0.024372000192958605
2001-03-21,-0.0180862772659719
2001-03-22,-0.004071995565797344
2001-03-23,0.019713495936903382
2001-03-26,0.011219200545693092
2001-03-27,0.025253479371825076
2001-03-28,-0.024733008530898916
2001-03-29,-0.004641060904985464
2001-03-30,0.010726709139390915
2001-04-02,-0.01254023999486656
2001-04-03,-0.03499847502245124
2001-04-04,-0.002905325361392833
2001-04-05,0.04275291291739027
2001-04-06,-0.020185948377773013
2001-04-09,0.00808462583936063
2001-04-10,0.026706218592037867
2001-04-11,-0.0021334217189706364
2001-04-12,0.014991393552336968
2001-04-16,-0.003232889182608421
2001-04-17,0.010229948339488112
2001-04-18,0.03815322509881213
2001-04-19,0.012464721753518131
2001-04-20,-0.00857944939981588
2001-04-23,-0.015093460052377404
2001-04-24,-0.012236023629359138
2001-04-25,0.01581516957968027
2001-04-26,0.004684853904600156
2001-04-27,0.014898371931206402
2001-04-30,-0.0028691916032248313
2001-05-01,0.013498341704493846
2001-05-02,0.0007815020952043317
2001-05-03,-0.014984400130627271
2001-05-04,0.014337158275437674
2001-05-07,-0.0024504585894219535
2001-05-08,-0.0018299600937476525
2001-05-09,-0.004497819936253592
2001-05-10,-0.0002867586514844116
2001-05-11,-0.0076054583320409
2001-05-14,0.0026056399843493476
2001-05-15,0.0004161909984873006
2001-05-16,0.028055524579750336
2001-05-17,0.002720053922715442
2001-05-18,0.0026894323550721746
2001-05-21,0.01602466408472157
2001-05-22,-0.002631332512547939
2001-05-23,-0.015648195622524032
2001-05-24,0.0031910514714147153
2001-05-25,-0.011886310588375483
2001-05-29,-0.00782459992146223
2001-05-30,-0.015779356558458756
2001-05-31,0.0061823676577966655
2001-06-01,0.003854657622684866
2001-06-04,0.0050953447410036
2001-06-05,0.012906511100564183
2001-06-06,-0.01060467106196446
2001-06-07,0.005441677248723177
2001-06-08,-0.009441752309571274
2001-06-11,-0.008391059924567634
2001-06-12,0.001163204401009928
2001-06-13,-0.011411763938773379
2001-06-14,-0.017656559095685552
2001-06-15,-0.004527114710082972
2001-06-18,-0.004895136092087169
2001-06-19,0.0034282439076612084
2001-06-20,0.00867104994474383
2001-06-21,0.011300126024453409
2001-06-22,-0.009494963212735541
2001-06-25,-0.005523858751956685
2001-06-26,-0.0015110424589969147
2001-06-27,-0.0046873743201225025
2001-06-28,0.01241569450714369
2001-06-29,-0.001485319113264489
2001-07-02,0.010028092604268008
2001-07-03,-0.0018372028160895987
2001-07-05,-0.01239778139926692
2001-07-06,-0.023778751934215293
2001-07-09,0.006855443542898605
2001-07-10,-0.014502635743563457
2001-07-11,-0.0011347469386804002
2001-07-12,0.023414984234097415
2001-07-13,0.006221636236980787
2001-07-16,-0.010942533714401794
2001-07-17,0.009921915461124283
2001-07-18,-0.005557044822974006
2001-07-19,0.006034581514543652
2001-07-20,-0.003437981475594382
2001-07-23,-0.01650406859089024
2001-07-24,-0.016405470991123064
2001-07-25,0.01595194629485564
2001-07-26,0.010395313211512856
2001-07-27,0.0023994968051410225
2001-07-30,-0.001078625341053501
2001-07-31,0.005555192543405518
2001-08-01,0.0038729041767745515
2001-08-02,0.003956163689383959
2001-08-03,-0.005256489848173491
2001-08-06,-0.0114874735657115
2001-08-07,0.0032600773504200104
2001-08-08,-0.017480014949267868
2001-08-09,-8.447593748169898e-05
2001-08-10,0.005670733575997913
2001-08-13,0.0009490058013956156
2001-08-14,-0.003835177286675257
2001-08-15,-0.007366529506445028
2001-08-16,0.0030851788825781395
2001-08-17,-0.016803443148875
2001-08-20,0.008091365281536667
2001-08-21,-0.012153030103248523
2001-08-22,0.006932045817424317
2001-08-23,-0.0027671176371318455
2001-08-24,0.019463667754720436
2001-08-27,-0.004839056824065403
2001-08-28,-0.015123798461059844
2001-08-29,-0.011211856303303616
2001-08-30,-0.01715015190128704
2001-08-31,0.004021844613325859
2001-09-04,-0.0005647553909987461
2001-09-05,-0.0010597093809186155
2001-09-06,-0.022644739357760024
2001-09-07,-0.018812873731179888
2001-09-10,0.006206646640060624
2001-09-17,-0.05046795662810626
2001-09-18,-0.005821884809079506
2001-09-19,-0.016243709423848913
2001-09-20,-0.031552519767185205
2001-09-21,-0.0192177438972797
2001-09-24,0.03824259274960759
2001-09-25,0.008751278426766528
2001-09-26,-0.0051800399195286485
2001-09-27,0.011423625360937937
2001-09-28,0.021685156359092933
2001-10-01,-0.002298538239235396
2001-10-02,0.01223043093528238
2001-10-03,0.019731262404344155
2001-10-04,-0.0024744510496976816
2001-10-05,0.0016347428379509079
2001-10-08,-0.008379447200028665
2001-10-09,-0.005369934018738904
2001-10-10,0.022679118421754747
2001-10-11,0.015093852667844137
2001-10-12,-0.005280796063004708
2001-10-15,-0.0015310059614022443
2001-10-16,0.006912017833284514
2001-10-17,-0.018808418954138602
2001-10-18,-0.007904203580733224
2001-10-19,0.004546964493033415
2001-10-22,0.01518028199200593
2001-10-23,-0.0047087428503352
2001-10-24,0.0003870283449813057
2001-10-25,0.013627706761264227
2001-10-26,0.004100354664347971
2001-10-29,-0.024106546045271102
2001-10-30,-0.017314960040262072
2001-10-31,-9.445090562961473e-06
2001-11-01,0.022688760107419916
2001-11-02,0.0028554117779926494
2001-11-05,0.014283100883702897
2001-11-06,0.01442165687681226
2001-11-07,-0.0027386165135638726
2001-11-08,0.002452618222911972
2001-11-09,0.0015811866117157653
2001-11-12,-0.0017690231948777628
2001-11-13,0.018393206188873717
2001-11-14,0.0018594007771622653
2001-11-15,0.0009021694267561973
2001-11-16,-0.0031478666324898704
2001-11-19,0.010839936279118731
2001-11-20,-0.007324400212031177
2001-11-21,-0.004939282246342521
2001-11-23,0.011637895729167196
2001-11-26,0.006135906947333914
2001-11-27,-0.0068663628661316525
2001-11-28,-0.018420008155057115
2001-11-29,0.010296585725125816
2001-11-30,-0.0006579957968887046
2001-12-03,-0.00841649215393885
2001-12-04,0.013100837071863543
2001-12-05,0.022072836601092407
2001-12-06,-0.002780809995695209
2001-12-07,-0.007559921671188211
2001-12-10,-0.015995192716303893
2001-12-11,-0.002784784846049183
2001-12-12,0.0002726118763029713
2001-12-13,-0.015679766197094783
2001-12-14,0.003308819623699007
2001-12-17,0.009984817742795105
2001-12-18,0.0075178272323487795
2001-12-19,0.005792881874600668
2001-12-20,-0.008412407306602606
2001-12-21,0.004341671186717037
2001-12-24,-0.0002096405663664981
2001-12-26,0.004115027177954587
2001-12-27,0.0067288437415868995
2001-12-28,0.0033561402487249335
2001-12-31,-0.011208002315408978
2002-01-02,0.00572368331938565
2002-01-03,0.00913820966062987
2002-01-04,0.0061939218320632905
2002-01-07,-0.006520083881542553
2002-01-08,-0.0035948213418453357
2002-01-09,-0.004810291761541906
2002-01-10,0.001219916438481459
2002-01-11,-0.009512981955861711
2002-01-14,-0.0062959138754960075
2002-01-15,0.006810765458505635
2002-01-16,-0.016378520405579702
2002-01-17,0.009980500536555895
2002-01-18,-0.009971623285766815
2002-01-22,-0.007361227964756903
2002-01-23,0.007893286045234099
2002-01-24,0.003512738978946531
2002-01-25,0.0009976074738467559
2002-01-28,-0.00019411976604137167
2002-01-29,-0.02903014700394928
2002-01-30,0.011679180242276892
2002-01-31,0.014823542663659693
2002-02-01,-0.007103564186859824
2002-02-04,-0.025048237435489954
2002-02-05,-0.0040467007733509764
2002-02-06,-0.005990282300850029
2002-02-07,-0.00308730347398157
2002-02-08,0.014749394743924532
2002-02-11,0.014238313259156418
2002-02-12,-0.004000961905916361
2002-02-13,0.009892228247223758
2002-02-14,-0.0018165896617011541
2002-02-15,-0.01107783483637569
2002-02-19,-0.019054196735832064
2002-02-20,0.013423280246381113
2002-02-21,-0.015631871250006663
2002-02-22,0.00819062616671008
2002-02-25,0.01781555321704918
2002-02-26,-4.5113215472967824e-05
2002-02-27,0.000459619397472878
2002-02-28,-0.002851220621873709
2002-03-01,0.022381936598485058
2002-03-04,0.019303840181350153
2002-03-05,-0.006695693009899559
2002-03-06,0.014405318712671682
2002-03-07,-0.004508009010616361
2002-03-08,0.0058315898377698655
2002-03-11,0.0033867835320782087
2002-03-12,-0.002296691228402683
2002-03-13,-0.009906654474038426
2002-03-14,-0.0009101583595804044
2002-03-15,0.011314362422677835
2002-03-18,-0.0005232085840541736
2002-03-19,0.0040584942138171265
2002-03-20,-0.015882290455983866
2002-03-21,0.0015094650990492597
2002-03-22,-0.004247963704122044
2002-03-25,-0.014759697779003194
2002-03-26,0.00583168653541181
2002-03-27,0.005334904674459322
2002-03-28,0.002452091465145393
2002-04-01,-0.0007410649888486352
2002-04-02,-0.00856662628503467
2002-04-03,-0.010043569573342934
2002-04-04,0.0008348579009303524
2002-04-05,-0.003210205585397316
2002-04-08,0.0022776129022019117
2002-04-09,-0.006678303392647303
2002-04-10,0.01127093800175141
2002-04-11,-0.023974391303946838
2002-04-12,0.006610462073328417
2002-04-15,-0.0076437972359581765
2002-04-16,0.02314838607707869
2002-04-17,-0.0020404620978357706
2002-04-18,-0.0014218595665964966
2002-04-19,0.0006223869243324825
2002-04-22,-0.015531067125201047
2002-04-23,-0.006220616291123798
2002-04-24,-0.00712818876779094
2002-04-25,-0.0015197466862915707
2002-04-26,-0.013986790144780522
2002-04-29,-0.010150566091619934
2002-04-30,0.010707956512110279
2002-05-01,0.008819512806962408
2002-05-02,-0.0017502398058623055
2002-05-03,-0.01031524983296207
2002-05-06,-0.019529343513434487
2002-05-07,-0.003025512886755084
2002-05-08,0.03681774841373444
2002-05-09,-0.014654278624167747
2002-05-10,-0.016936513417258974
2002-05-13,0.018380051041598382
2002-05-14,0.02092308699684628
2002-05-15,-0.005675600107153393
2002-05-16,0.00654095824893372
2002-05-17,0.007583408730942015
2002-05-20,-0.013382198218289813
2002-05-21,-0.011051057273048639
2002-05-22,0.005669727159328479
2002-05-23,0.010132409207079519
2002-05-24,-0.012160276727984639
2002-05-28,-0.008589773282158751
2002-05-29,-0.006432644922662763
2002-05-30,-0.0028138383387533096
2002-05-31,0.0023266549682816537
2002-06-03,-0.02510778918222929
2002-06-04,9.50114139799092e-06
2002-06-05,0.008811046396816432
2002-06-06,-0.019961702247038617
2002-06-07,-0.0015753499911633699
2002-06-10,0.003119088855630685
2002-06-11,-0.016768655471583918
2002-06-12,0.006549180408375559
2002-06-13,-0.010542916396383087
2002-06-14,-0.002270869624141374
2002-06-17,0.02828754512479371
2002-06-18,0.0009356736295864206
2002-06-19,-0.016674125328220636
2002-06-20,-0.01352253507426956
2002-06-21,-0.017189664118057984
2002-06-24,0.003612727412517612
2002-06-25,-0.016842587199017135
2002-06-26,-0.0026773626837605542
2002-06-27,0.017422542621819588
2002-06-28,-0.0008280978782512229
2002-07-01,-0.0216197410782649
2002-07-02,-0.02145391195362685
2002-07-03,0.006203716192900638
2002-07-05,0.03607151547841261
2002-07-08,-0.012258533442125267
2002-07-09,-0.02502963938534363
2002-07-10,-0.034552144296682984
2002-07-11,0.007468240337020749
2002-07-12,-0.006469202376315163
2002-07-15,-0.0037622882806773667
2002-07-16,-0.018682461584747102
2002-07-17,0.005644765501472655
2002-07-18,-0.02739036837838281
2002-07-19,-0.039107281543326815
2002-07-22,-0.03346441408856531
2002-07-23,-0.0273887646973144
2002-07-24,0.055744300086781
2002-07-25,-0.0056476837626427585
2002-07-26,0.016742769572254283
2002-07-29,0.05266657592569263
2002-07-30,0.004240359807039845
2002-07-31,0.009744307372802671
2002-08-01,-0.030019871177999043
2002-08-02,-0.023352863334735605
2002-08-05,-0.034897957804021086
2002-08-06,0.029479733821624495
2002-08-07,0.01981244982962769
2002-08-08,0.03219840356906479
2002-08-09,0.0035058661250422906
2002-08-12,-0.0053409087795618015
2002-08-13,-0.0219134676341581
2002-08-14,0.03926592009259337
2002-08-15,0.011492831297458544
2002-08-16,-0.0015922160771434711
2002-08-19,0.0233374170554417
2002-08-20,-0.014056487627908718
2002-08-21,0.012645977349959245
2002-08-22,0.013953791536835123
2002-08-23,-0.022947514412120763
2002-08-26,0.007507436073546675
2002-08-27,-0.013947765903818604
2002-08-28,-0.018298242149143953
2002-08-29,-7.627441196337969e-05
2002-08-30,-0.0018866996968500106
2002-09-03,-0.04242339429995484
2002-09-04,0.017365041581542156
2002-09-05,-0.0160788768845293
2002-09-06,0.016660707232347714
2002-09-09,0.010062013388429863
2002-09-10,0.007304693315016768
2002-09-11,-0.00014293868813599643
2002-09-12,-0.025096553340929875
2002-09-13,0.0032644727782568813
2002-09-16,0.0014486731753964076
2002-09-17,-0.019925579155946997
2002-09-18,-0.004658693507558173
2002-09-19,-0.030525863220725768
2002-09-20,0.0024515853332543647
2002-09-23,-0.013924436611466147
2002-09-24,-0.0174355553457417
2002-09-25,0.024558931297823196
2002-09-26,0.018045985962022223
2002-09-27,-0.03279101266239068
2002-09-30,-0.014720340855098001
2002-10-01,0.03924281795629962
2002-10-02,-0.023870046023859417
2002-10-03,-0.010881373553519445
2002-10-04,-0.02268656050488621
2002-10-07,-0.019296106939168382
2002-10-08,0.01675718842577852
2002-10-09,-0.02766613289814817
2002-10-10,0.034368305564888964
2002-10-11,0.038315153254171314
2002-10-14,0.0072998190057616385
2002-10-15,0.04624935832453217
2002-10-16,-0.02440840356570623
2002-10-17,0.022056749472337968
2002-10-18,0.005885741408169234
2002-10-21,0.01718541286405438
2002-10-22,-0.01068237956569947
2002-10-23,0.0066954754351346065
2002-10-24,-0.015337878307867136
2002-10-25,0.017021475707138044
2002-10-28,-0.008300430148164086
2002-10-29,-0.00911769711671531
2002-10-30,0.009656784918521018
